K,a,b,c,d,seed,obj
8,1e-05,0.007021866996761653,1000000.0,0.007021866996761653,0,-238735641.4575758
8,1e-05,0.007021866996761653,10000000.0,0.007021866996761653,0,-239136441.47193548
8,1e-05,0.007021866996761653,100000000.0,0.007021866996761653,0,-239119985.81640536
8,1e-05,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239182093.19906947
8,0.0001,0.007021866996761653,1e-09,0.007021866996761653,0,-206223280.1945094
8,0.0001,0.007021866996761653,1e-08,0.007021866996761653,0,-206223280.19437742
8,0.0001,0.007021866996761653,1e-07,0.007021866996761653,0,-206223280.19305956
8,0.0001,0.007021866996761653,1e-06,0.007021866996761653,0,-206223280.17987952
8,0.0001,0.007021866996761653,1e-05,0.007021866996761653,0,-206223280.048079
8,0.0001,0.007021866996761653,0.0001,0.007021866996761653,0,-206223278.73025548
8,0.0001,0.007021866996761653,0.001,0.007021866996761653,0,-206224274.65128854
8,0.0001,0.007021866996761653,0.01,0.007021866996761653,0,-206228803.7705429
8,0.0001,0.007021866996761653,0.1,0.007021866996761653,0,-206222558.95845968
8,0.0001,0.007021866996761653,1.0,0.007021866996761653,0,-206204301.31757715
8,0.0001,0.007021866996761653,10.0,0.007021866996761653,0,-206076409.91214794
8,0.0001,0.007021866996761653,100.0,0.007021866996761653,0,-204845948.31764883
8,0.0001,0.007021866996761653,1000.0,0.007021866996761653,0,-206168527.48888844
8,0.0001,0.007021866996761653,10000.0,0.007021866996761653,0,-219639463.09398893
8,0.0001,0.007021866996761653,100000.0,0.007021866996761653,0,-235198877.29444888
8,0.0001,0.007021866996761653,1000000.0,0.007021866996761653,0,-238730277.98077884
8,0.0001,0.007021866996761653,10000000.0,0.007021866996761653,0,-239130931.67440897
8,0.0001,0.007021866996761653,100000000.0,0.007021866996761653,0,-239114654.8126107
8,0.0001,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239176841.3614088
8,0.001,0.007021866996761653,1e-09,0.007021866996761653,0,-206226422.60140944
8,0.001,0.007021866996761653,1e-08,0.007021866996761653,0,-206226422.60127857
8,0.001,0.007021866996761653,1e-07,0.007021866996761653,0,-206226422.5999693
8,0.001,0.007021866996761653,1e-06,0.007021866996761653,0,-206226422.5868782
8,0.001,0.007021866996761653,1e-05,0.007021866996761653,0,-206226422.4559671
8,0.001,0.007021866996761653,0.0001,0.007021866996761653,0,-206226421.14688078
8,0.001,0.007021866996761653,0.001,0.007021866996761653,0,-206226402.68935913
8,0.001,0.007021866996761653,0.01,0.007021866996761653,0,-206225253.20365354
8,0.001,0.007021866996761653,0.1,0.007021866996761653,0,-206226713.1840829
8,0.001,0.007021866996761653,1.0,0.007021866996761653,0,-206211224.9926643
8,0.001,0.007021866996761653,10.0,0.007021866996761653,0,-206079758.884533
8,0.001,0.007021866996761653,100.0,0.007021866996761653,0,-204855939.17316476
8,0.001,0.007021866996761653,1000.0,0.007021866996761653,0,-206164129.88369012
8,0.001,0.007021866996761653,10000.0,0.007021866996761653,0,-219643031.47196573
8,0.001,0.007021866996761653,100000.0,0.007021866996761653,0,-235202333.6826536
8,0.001,0.007021866996761653,1000000.0,0.007021866996761653,0,-238733890.4877563
8,0.001,0.007021866996761653,10000000.0,0.007021866996761653,0,-239135040.9810287
8,0.001,0.007021866996761653,100000000.0,0.007021866996761653,0,-239118837.53700522
8,0.001,0.007021866996761653,1000000000.0,0.007021866996761653,0,-239180804.40949988
8,0.01,0.007021866996761653,1e-09,0.007021866996761653,0,-206221227.66871598
8,0.01,0.007021866996761653,1e-08,0.007021866996761653,0,-206221227.6685836
8,0.01,0.007021866996761653,1e-07,0.007021866996761653,0,-206221227.66726065
8,0.01,0.007021866996761653,1e-06,0.007021866996761653,0,-206221227.6540316
8,0.01,0.007021866996761653,1e-05,0.007021866996761653,0,-206221227.52174222
