K,a,b,c,d,seed,obj
8,0.032890540167673336,100000000.0,0.00044727375230632724,10000.0,0,-937380340.8548484
8,0.032890540167673336,100000000.0,0.00044727375230632724,100000.0,0,-1081657453.7169704
8,0.032890540167673336,100000000.0,0.00044727375230632724,1000000.0,0,-1225948367.8235474
8,0.032890540167673336,100000000.0,0.00044727375230632724,10000000.0,0,-1370256986.8278067
8,0.032890540167673336,100000000.0,0.00044727375230632724,100000000.0,0,-1514597321.725465
8,0.032890540167673336,100000000.0,0.00044727375230632724,1000000000.0,0,-1658885038.250084
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-09,0,-206066333.1440351
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-08,0,-206068993.30495062
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-07,0,-206092040.68720996
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-06,0,-206324663.7894896
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1e-05,0,-207553326.22239962
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.0001,0,-211965683.24605897
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.001,0,-226273238.94266888
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.01,0,-269785146.1046226
8,0.032890540167673336,1000000000.0,0.00044727375230632724,0.1,0,-369410549.02812195
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1.0,0,-505541823.4437406
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10.0,0,-648915695.5754409
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100.0,0,-793110908.5536056
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000.0,0,-937378207.1787605
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10000.0,0,-1081653922.043513
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100000.0,0,-1225940081.2670836
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000000.0,0,-1370218103.3871934
8,0.032890540167673336,1000000000.0,0.00044727375230632724,10000000.0,0,-1514509095.244438
8,0.032890540167673336,1000000000.0,0.00044727375230632724,100000000.0,0,-1658817759.7217417
8,0.032890540167673336,1000000000.0,0.00044727375230632724,1000000000.0,0,-1803116470.0954092
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-09,1,-206214261.02873045
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-08,1,-206214261.0288527
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-07,1,-206214261.03007394
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-06,1,-206214261.04229033
8,0.032890540167673336,1e-09,0.00044727375230632724,1e-05,1,-206214261.16445047
8,0.032890540167673336,1e-09,0.00044727375230632724,0.0001,1,-206214262.38605285
8,0.032890540167673336,1e-09,0.00044727375230632724,0.001,1,-206214274.60206866
8,0.032890540167673336,1e-09,0.00044727375230632724,0.01,1,-206214396.76151273
8,0.032890540167673336,1e-09,0.00044727375230632724,0.1,1,-206215618.2845951
8,0.032890540167673336,1e-09,0.00044727375230632724,1.0,1,-206227843.333976
8,0.032890540167673336,1e-09,0.00044727375230632724,10.0,1,-206349891.1067762
8,0.032890540167673336,1e-09,0.00044727375230632724,100.0,1,-206884912.0131554
8,0.032890540167673336,1e-09,0.00044727375230632724,1000.0,1,-206862550.06434372
8,0.032890540167673336,1e-09,0.00044727375230632724,10000.0,1,-206788111.93871325
8,0.032890540167673336,1e-09,0.00044727375230632724,100000.0,1,-206752184.39952675
8,0.032890540167673336,1e-09,0.00044727375230632724,1000000.0,1,-206774024.00550398
8,0.032890540167673336,1e-09,0.00044727375230632724,10000000.0,1,-206779421.87674072
8,0.032890540167673336,1e-09,0.00044727375230632724,100000000.0,1,-206777642.8290785
8,0.032890540167673336,1e-09,0.00044727375230632724,1000000000.0,1,-206795353.71324176
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-09,1,-206214261.0287304
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-08,1,-206214261.02885252
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-07,1,-206214261.03007427
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-06,1,-206214261.04229003
8,0.032890540167673336,1e-08,0.00044727375230632724,1e-05,1,-206214261.16445032
8,0.032890540167673336,1e-08,0.00044727375230632724,0.0001,1,-206214262.38605276
8,0.032890540167673336,1e-08,0.00044727375230632724,0.001,1,-206214274.6020685
8,0.032890540167673336,1e-08,0.00044727375230632724,0.01,1,-206214396.76151252
8,0.032890540167673336,1e-08,0.00044727375230632724,0.1,1,-206215618.28459504
8,0.032890540167673336,1e-08,0.00044727375230632724,1.0,1,-206227843.33397597
8,0.032890540167673336,1e-08,0.00044727375230632724,10.0,1,-206349891.10677817
8,0.032890540167673336,1e-08,0.00044727375230632724,100.0,1,-206884912.013264
8,0.032890540167673336,1e-08,0.00044727375230632724,1000.0,1,-206862550.06563878
8,0.032890540167673336,1e-08,0.00044727375230632724,10000.0,1,-206788111.95189616
8,0.032890540167673336,1e-08,0.00044727375230632724,100000.0,1,-206752184.53232953
8,0.032890540167673336,1e-08,0.00044727375230632724,1000000.0,1,-206774025.33273193
8,0.032890540167673336,1e-08,0.00044727375230632724,10000000.0,1,-206779435.14813593
8,0.032890540167673336,1e-08,0.00044727375230632724,100000000.0,1,-206795538.5391287
8,0.032890540167673336,1e-08,0.00044727375230632724,1000000000.0,1,-206796659.8708006
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-09,1,-206214261.0287294
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-08,1,-206214261.02885166
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-07,1,-206214261.0300734
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-06,1,-206214261.04228923
8,0.032890540167673336,1e-07,0.00044727375230632724,1e-05,1,-206214261.16444942
8,0.032890540167673336,1e-07,0.00044727375230632724,0.0001,1,-206214262.38605163
8,0.032890540167673336,1e-07,0.00044727375230632724,0.001,1,-206214274.60206744
8,0.032890540167673336,1e-07,0.00044727375230632724,0.01,1,-206214396.76151162
8,0.032890540167673336,1e-07,0.00044727375230632724,0.1,1,-206215618.28459457
8,0.032890540167673336,1e-07,0.00044727375230632724,1.0,1,-206227843.333977
8,0.032890540167673336,1e-07,0.00044727375230632724,10.0,1,-206349891.10679653
8,0.032890540167673336,1e-07,0.00044727375230632724,100.0,1,-206884912.01434729
8,0.032890540167673336,1e-07,0.00044727375230632724,1000.0,1,-206862550.07858974
8,0.032890540167673336,1e-07,0.00044727375230632724,10000.0,1,-206788112.08372396
8,0.032890540167673336,1e-07,0.00044727375230632724,100000.0,1,-206752185.86035508
8,0.032890540167673336,1e-07,0.00044727375230632724,1000000.0,1,-206774038.60496843
8,0.032890540167673336,1e-07,0.00044727375230632724,10000000.0,1,-206791500.25821406
8,0.032890540167673336,1e-07,0.00044727375230632724,100000000.0,1,-206796844.6959949
8,0.032890540167673336,1e-07,0.00044727375230632724,1000000000.0,1,-206865281.86961004
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-09,1,-206214261.02871957
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-08,1,-206214261.02884167
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-07,1,-206214261.03006333
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-06,1,-206214261.04227933
8,0.032890540167673336,1e-06,0.00044727375230632724,1e-05,1,-206214261.16443953
8,0.032890540167673336,1e-06,0.00044727375230632724,0.0001,1,-206214262.38604176
8,0.032890540167673336,1e-06,0.00044727375230632724,0.001,1,-206214274.60205758
8,0.032890540167673336,1e-06,0.00044727375230632724,0.01,1,-206214396.76150176
8,0.032890540167673336,1e-06,0.00044727375230632724,0.1,1,-206215618.28458643
8,0.032890540167673336,1e-06,0.00044727375230632724,1.0,1,-206227843.33398634
8,0.032890540167673336,1e-06,0.00044727375230632724,10.0,1,-206349891.1069802
8,0.032890540167673336,1e-06,0.00044727375230632724,100.0,1,-206884912.02518222
8,0.032890540167673336,1e-06,0.00044727375230632724,1000.0,1,-206862550.20809737
8,0.032890540167673336,1e-06,0.00044727375230632724,10000.0,1,-206788113.4020018
8,0.032890540167673336,1e-06,0.00044727375230632724,100000.0,1,-206752199.14056858
8,0.032890540167673336,1e-06,0.00044727375230632724,1000000.0,1,-206774171.3232173
8,0.032890540167673336,1e-06,0.00044727375230632724,10000000.0,1,-206792806.40978956
8,0.032890540167673336,1e-06,0.00044727375230632724,100000000.0,1,-206858231.74440312
8,0.032890540167673336,1e-06,0.00044727375230632724,1000000000.0,1,-207189125.777789
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-09,1,-206214261.02862087
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-08,1,-206214261.02874303
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-07,1,-206214261.02996445
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-06,1,-206214261.04218078
8,0.032890540167673336,1e-05,0.00044727375230632724,1e-05,1,-206214261.16434094
8,0.032890540167673336,1e-05,0.00044727375230632724,0.0001,1,-206214262.3859432
8,0.032890540167673336,1e-05,0.00044727375230632724,0.001,1,-206214274.6019591
8,0.032890540167673336,1e-05,0.00044727375230632724,0.01,1,-206214396.76140526
8,0.032890540167673336,1e-05,0.00044727375230632724,0.1,1,-206215618.2845073
8,0.032890540167673336,1e-05,0.00044727375230632724,1.0,1,-206227843.3340825
8,0.032890540167673336,1e-05,0.00044727375230632724,10.0,1,-206349891.10881612
8,0.032890540167673336,1e-05,0.00044727375230632724,100.0,1,-206884912.13353163
8,0.032890540167673336,1e-05,0.00044727375230632724,1000.0,1,-206862551.50317633
8,0.032890540167673336,1e-05,0.00044727375230632724,10000.0,1,-206788126.58473957
8,0.032890540167673336,1e-05,0.00044727375230632724,100000.0,1,-206752331.9385759
8,0.032890540167673336,1e-05,0.00044727375230632724,1000000.0,1,-206790634.066656
8,0.032890540167673336,1e-05,0.00044727375230632724,10000000.0,1,-206854839.83293077
8,0.032890540167673336,1e-05,0.00044727375230632724,100000000.0,1,-207185292.42823064
8,0.032890540167673336,1e-05,0.00044727375230632724,1000000000.0,1,-208560300.80161518
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-09,1,-206214261.02763447
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-08,1,-206214261.02775678
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-07,1,-206214261.02897838
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-06,1,-206214261.04119444
8,0.032890540167673336,0.0001,0.00044727375230632724,1e-05,1,-206214261.1633546
8,0.032890540167673336,0.0001,0.00044727375230632724,0.0001,1,-206214262.38495708
8,0.032890540167673336,0.0001,0.00044727375230632724,0.001,1,-206214274.6009748
8,0.032890540167673336,0.0001,0.00044727375230632724,0.01,1,-206214396.76043817
8,0.032890540167673336,0.0001,0.00044727375230632724,0.1,1,-206215618.2837154
8,0.032890540167673336,0.0001,0.00044727375230632724,1.0,1,-206227843.33504203
8,0.032890540167673336,0.0001,0.00044727375230632724,10.0,1,-206349891.12717554
8,0.032890540167673336,0.0001,0.00044727375230632724,100.0,1,-206884913.21702063
8,0.032890540167673336,0.0001,0.00044727375230632724,1000.0,1,-206862564.45392665
8,0.032890540167673336,0.0001,0.00044727375230632724,10000.0,1,-206788248.70010063
8,0.032890540167673336,0.0001,0.00044727375230632724,100000.0,1,-206753668.0843322
8,0.032890540167673336,0.0001,0.00044727375230632724,1000000.0,1,-206831970.09108043
8,0.032890540167673336,0.0001,0.00044727375230632724,10000000.0,1,-207195610.3683976
8,0.032890540167673336,0.0001,0.00044727375230632724,100000000.0,1,-208559319.56777212
8,0.032890540167673336,0.0001,0.00044727375230632724,1000000000.0,1,-212871212.27218482
8,0.032890540167673336,0.001,0.00044727375230632724,1e-09,1,-206214261.0177704
8,0.032890540167673336,0.001,0.00044727375230632724,1e-08,1,-206214261.01789263
8,0.032890540167673336,0.001,0.00044727375230632724,1e-07,1,-206214261.01911426
8,0.032890540167673336,0.001,0.00044727375230632724,1e-06,1,-206214261.03133032
8,0.032890540167673336,0.001,0.00044727375230632724,1e-05,1,-206214261.15349063
8,0.032890540167673336,0.001,0.00044727375230632724,0.0001,1,-206214262.37509483
8,0.032890540167673336,0.001,0.00044727375230632724,0.001,1,-206214274.59113023
8,0.032890540167673336,0.001,0.00044727375230632724,0.01,1,-206214396.75076893
8,0.032890540167673336,0.001,0.00044727375230632724,0.1,1,-206215618.2757982
8,0.032890540167673336,0.001,0.00044727375230632724,1.0,1,-206227843.34463632
8,0.032890540167673336,0.001,0.00044727375230632724,10.0,1,-206349891.310769
8,0.032890540167673336,0.001,0.00044727375230632724,100.0,1,-206884924.05189675
8,0.032890540167673336,0.001,0.00044727375230632724,1000.0,1,-206862936.32298794
8,0.032890540167673336,0.001,0.00044727375230632724,10000.0,1,-206790757.8320537
8,0.032890540167673336,0.001,0.00044727375230632724,100000.0,1,-206819229.63287002
8,0.032890540167673336,0.001,0.00044727375230632724,1000000.0,1,-207189281.64399278
8,0.032890540167673336,0.001,0.00044727375230632724,10000000.0,1,-208563319.56100583
8,0.032890540167673336,0.001,0.00044727375230632724,100000000.0,1,-212871724.29724306
8,0.032890540167673336,0.001,0.00044727375230632724,1000000000.0,1,-226986298.32879615
8,0.032890540167673336,0.01,0.00044727375230632724,1e-09,1,-206214260.91913003
8,0.032890540167673336,0.01,0.00044727375230632724,1e-08,1,-206214260.9192521
8,0.032890540167673336,0.01,0.00044727375230632724,1e-07,1,-206214260.92047364
8,0.032890540167673336,0.01,0.00044727375230632724,1e-06,1,-206214260.93268976
8,0.032890540167673336,0.01,0.00044727375230632724,1e-05,1,-206214261.05485213
8,0.032890540167673336,0.01,0.00044727375230632724,0.0001,1,-206214262.2764737
8,0.032890540167673336,0.01,0.00044727375230632724,0.001,1,-206214274.4926842
8,0.032890540167673336,0.01,0.00044727375230632724,0.01,1,-206214396.65407535
8,0.032890540167673336,0.01,0.00044727375230632724,0.1,1,-206215618.19662574
8,0.032890540167673336,0.01,0.00044727375230632724,1.0,1,-206227843.44058245
8,0.032890540167673336,0.01,0.00044727375230632724,10.0,1,-206349893.1467051
8,0.032890540167673336,0.01,0.00044727375230632724,100.0,1,-206885032.39877182
8,0.032890540167673336,0.01,0.00044727375230632724,1000.0,1,-206863517.3597424
8,0.032890540167673336,0.01,0.00044727375230632724,10000.0,1,-206848741.56063288
8,0.032890540167673336,0.01,0.00044727375230632724,100000.0,1,-207170019.9006818
8,0.032890540167673336,0.01,0.00044727375230632724,1000000.0,1,-208564235.45866
8,0.032890540167673336,0.01,0.00044727375230632724,10000000.0,1,-212873208.82107595
8,0.032890540167673336,0.01,0.00044727375230632724,100000000.0,1,-226986470.95117754
8,0.032890540167673336,0.01,0.00044727375230632724,1000000000.0,1,-270051875.31059146
8,0.032890540167673336,0.1,0.00044727375230632724,1e-09,1,-206214259.9327168
8,0.032890540167673336,0.1,0.00044727375230632724,1e-08,1,-206214259.93283898
8,0.032890540167673336,0.1,0.00044727375230632724,1e-07,1,-206214259.9340609
8,0.032890540167673336,0.1,0.00044727375230632724,1e-06,1,-206214259.94627863
8,0.032890540167673336,0.1,0.00044727375230632724,1e-05,1,-206214260.0684585
8,0.032890540167673336,0.1,0.00044727375230632724,0.0001,1,-206214261.29025537
8,0.032890540167673336,0.1,0.00044727375230632724,0.001,1,-206214273.50821814
8,0.032890540167673336,0.1,0.00044727375230632724,0.01,1,-206214395.68713218
8,0.032890540167673336,0.1,0.00044727375230632724,0.1,1,-206215617.40678933
8,0.032890540167673336,0.1,0.00044727375230632724,1.0,1,-206227844.40007505
8,0.032890540167673336,0.1,0.00044727375230632724,10.0,1,-206349990.4361923
8,0.032890540167673336,0.1,0.00044727375230632724,100.0,1,-206886119.16471514
8,0.032890540167673336,0.1,0.00044727375230632724,1000.0,1,-206923015.62684062
8,0.032890540167673336,0.1,0.00044727375230632724,10000.0,1,-207202878.76084688
8,0.032890540167673336,0.1,0.00044727375230632724,100000.0,1,-208545142.94541955
8,0.032890540167673336,0.1,0.00044727375230632724,1000000.0,1,-212870068.911081
8,0.032890540167673336,0.1,0.00044727375230632724,10000000.0,1,
8,0.032890540167673336,0.1,0.00044727375230632724,100000000.0,1,-270049961.74946314
8,0.032890540167673336,0.1,0.00044727375230632724,1000000000.0,1,-369572053.86428505
8,0.032890540167673336,1.0,0.00044727375230632724,1e-09,1,-206214245.27672434
8,0.032890540167673336,1.0,0.00044727375230632724,1e-08,1,-206214245.27684677
8,0.032890540167673336,1.0,0.00044727375230632724,1e-07,1,-206214245.2780703
8,0.032890540167673336,1.0,0.00044727375230632724,1e-06,1,-206214245.2903056
8,0.032890540167673336,1.0,0.00044727375230632724,1e-05,1,-206214245.41266054
8,0.032890540167673336,1.0,0.00044727375230632724,0.0001,1,-206214246.63620973
8,0.032890540167673336,1.0,0.00044727375230632724,0.001,1,-206214258.87169343
8,0.032890540167673336,1.0,0.00044727375230632724,0.01,1,-206214381.22581694
8,0.032890540167673336,1.0,0.00044727375230632724,0.1,1,-206215604.69556603
8,0.032890540167673336,1.0,0.00044727375230632724,1.0,1,-206227832.27186736
8,0.032890540167673336,1.0,0.00044727375230632724,10.0,1,-206350141.66320664
8,0.032890540167673336,1.0,0.00044727375230632724,100.0,1,-206944546.9842873
8,0.032890540167673336,1.0,0.00044727375230632724,1000.0,1,-207258862.4001274
8,0.032890540167673336,1.0,0.00044727375230632724,10000.0,1,-208544004.55283195
8,0.032890540167673336,1.0,0.00044727375230632724,100000.0,1,-212858305.0146161
8,0.032890540167673336,1.0,0.00044727375230632724,1000000.0,1,-226979560.595299
8,0.032890540167673336,1.0,0.00044727375230632724,10000000.0,1,-270042724.29453564
8,0.032890540167673336,1.0,0.00044727375230632724,100000000.0,1,-369561773.0821069
8,0.032890540167673336,1.0,0.00044727375230632724,1000000000.0,1,-505701318.01915216
8,0.032890540167673336,10.0,0.00044727375230632724,1e-09,1,-206217033.31783402
8,0.032890540167673336,10.0,0.00044727375230632724,1e-08,1,-206217033.31795824
8,0.032890540167673336,10.0,0.00044727375230632724,1e-07,1,-206217033.3191992
8,0.032890540167673336,10.0,0.00044727375230632724,1e-06,1,-206217033.33161017
8,0.032890540167673336,10.0,0.00044727375230632724,1e-05,1,-206217033.4557167
8,0.032890540167673336,10.0,0.00044727375230632724,0.0001,1,-206217034.69678587
8,0.032890540167673336,10.0,0.00044727375230632724,0.001,1,-206217047.1074678
8,0.032890540167673336,10.0,0.00044727375230632724,0.01,1,-206217171.2135599
8,0.032890540167673336,10.0,0.00044727375230632724,0.1,1,-206218412.20178372
8,0.032890540167673336,10.0,0.00044727375230632724,1.0,1,-206230322.15022868
8,0.032890540167673336,10.0,0.00044727375230632724,10.0,1,-206352810.12681797
8,0.032890540167673336,10.0,0.00044727375230632724,100.0,1,-207291706.28670368
8,0.032890540167673336,10.0,0.00044727375230632724,1000.0,1,-208593696.9282411
8,0.032890540167673336,10.0,0.00044727375230632724,10000.0,1,-212950791.48667124
8,0.032890540167673336,10.0,0.00044727375230632724,100000.0,1,-226972026.63530606
8,0.032890540167673336,10.0,0.00044727375230632724,1000000.0,1,-270049410.14888793
8,0.032890540167673336,10.0,0.00044727375230632724,10000000.0,1,-369564280.8063704
8,0.032890540167673336,10.0,0.00044727375230632724,100000000.0,1,-505702477.60676646
8,0.032890540167673336,10.0,0.00044727375230632724,1000000000.0,1,-649077991.2507988
8,0.032890540167673336,100.0,0.00044727375230632724,1e-09,1,-206265302.1203377
8,0.032890540167673336,100.0,0.00044727375230632724,1e-08,1,-206265302.12060234
8,0.032890540167673336,100.0,0.00044727375230632724,1e-07,1,-206265302.1232501
8,0.032890540167673336,100.0,0.00044727375230632724,1e-06,1,-206265302.14972857
8,0.032890540167673336,100.0,0.00044727375230632724,1e-05,1,-206265302.41451362
8,0.032890540167673336,100.0,0.00044727375230632724,0.0001,1,-206265305.06236055
8,0.032890540167673336,100.0,0.00044727375230632724,0.001,1,-206265331.54058972
8,0.032890540167673336,100.0,0.00044727375230632724,0.01,1,-206265596.2988531
8,0.032890540167673336,100.0,0.00044727375230632724,0.1,1,-206268241.4678739
8,0.032890540167673336,100.0,0.00044727375230632724,1.0,1,-206295709.24684015
8,0.032890540167673336,100.0,0.00044727375230632724,10.0,1,-206511864.71634176
8,0.032890540167673336,100.0,0.00044727375230632724,100.0,1,-207705273.50625712
8,0.032890540167673336,100.0,0.00044727375230632724,1000.0,1,-212999112.01181978
8,0.032890540167673336,100.0,0.00044727375230632724,10000.0,1,-226884734.6507994
8,0.032890540167673336,100.0,0.00044727375230632724,100000.0,1,-270041628.1438216
8,0.032890540167673336,100.0,0.00044727375230632724,1000000.0,1,-369565599.5963359
8,0.032890540167673336,100.0,0.00044727375230632724,10000000.0,1,-505699882.7565638
8,0.032890540167673336,100.0,0.00044727375230632724,100000000.0,1,-649078347.8899884
8,0.032890540167673336,100.0,0.00044727375230632724,1000000000.0,1,-793260851.522665
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-09,1,-206249688.8915738
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-08,1,-206249688.89424133
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-07,1,-206249688.9209159
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-06,1,-206249689.1876608
8,0.032890540167673336,1000.0,0.00044727375230632724,1e-05,1,-206249691.85510886
8,0.032890540167673336,1000.0,0.00044727375230632724,0.0001,1,-206249718.52932703
8,0.032890540167673336,1000.0,0.00044727375230632724,0.001,1,-206249985.24543864
8,0.032890540167673336,1000.0,0.00044727375230632724,0.01,1,-206252649.80262494
8,0.032890540167673336,1000.0,0.00044727375230632724,0.1,1,-206279854.8952691
8,0.032890540167673336,1000.0,0.00044727375230632724,1.0,1,-206500027.41964233
8,0.032890540167673336,1000.0,0.00044727375230632724,10.0,1,-207720290.92862704
8,0.032890540167673336,1000.0,0.00044727375230632724,100.0,1,-212147948.13048813
8,0.032890540167673336,1000.0,0.00044727375230632724,1000.0,1,-226444419.83873612
8,0.032890540167673336,1000.0,0.00044727375230632724,10000.0,1,-269979335.54305995
8,0.032890540167673336,1000.0,0.00044727375230632724,100000.0,1,-369561388.6299985
8,0.032890540167673336,1000.0,0.00044727375230632724,1000000.0,1,-505698610.6698731
8,0.032890540167673336,1000.0,0.00044727375230632724,10000000.0,1,-649072730.8476416
8,0.032890540167673336,1000.0,0.00044727375230632724,100000000.0,1,-793261003.3920127
8,0.032890540167673336,1000.0,0.00044727375230632724,1000000000.0,1,-937535577.7262709
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-09,1,-206176608.48626706
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-08,1,-206176608.51298133
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-07,1,-206176608.78012243
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-06,1,-206176611.45153213
8,0.032890540167673336,10000.0,0.00044727375230632724,1e-05,1,-206176638.165361
8,0.032890540167673336,10000.0,0.00044727375230632724,0.0001,1,-206176905.27734312
8,0.032890540167673336,10000.0,0.00044727375230632724,0.001,1,-206178683.95062473
8,0.032890540167673336,10000.0,0.00044727375230632724,0.01,1,-206203161.38921162
8,0.032890540167673336,10000.0,0.00044727375230632724,0.1,1,-206422343.5503929
8,0.032890540167673336,10000.0,0.00044727375230632724,1.0,1,-207650376.8375174
8,0.032890540167673336,10000.0,0.00044727375230632724,10.0,1,-212080912.76542827
8,0.032890540167673336,10000.0,0.00044727375230632724,100.0,1,-226402814.73068044
8,0.032890540167673336,10000.0,0.00044727375230632724,1000.0,1,-269916861.5176215
8,0.032890540167673336,10000.0,0.00044727375230632724,10000.0,1,-369560392.50612164
8,0.032890540167673336,10000.0,0.00044727375230632724,100000.0,1,-505686304.1032695
8,0.032890540167673336,10000.0,0.00044727375230632724,1000000.0,1,-649074369.351103
8,0.032890540167673336,10000.0,0.00044727375230632724,10000000.0,1,-793261321.1947213
8,0.032890540167673336,10000.0,0.00044727375230632724,100000000.0,1,-937541583.1937008
8,0.032890540167673336,10000.0,0.00044727375230632724,1000000000.0,1,-1081817253.8296988
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-09,1,-206105495.79873726
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-08,1,-206105496.06532568
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-07,1,-206105498.73120677
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-06,1,-206105525.38975582
8,0.032890540167673336,100000.0,0.00044727375230632724,1e-05,1,-206105791.9491081
8,0.032890540167673336,100000.0,0.00044727375230632724,0.0001,1,-206108376.37016422
8,0.032890540167673336,100000.0,0.00044727375230632724,0.001,1,-206136684.91251275
8,0.032890540167673336,100000.0,0.00044727375230632724,0.01,1,-206358048.69773403
8,0.032890540167673336,100000.0,0.00044727375230632724,0.1,1,-207596356.48161587
8,0.032890540167673336,100000.0,0.00044727375230632724,1.0,1,-212014141.9635752
8,0.032890540167673336,100000.0,0.00044727375230632724,10.0,1,-226315711.173177
8,0.032890540167673336,100000.0,0.00044727375230632724,100.0,1,-269825100.3705494
8,0.032890540167673336,100000.0,0.00044727375230632724,1000.0,1,-369455801.44019306
8,0.032890540167673336,100000.0,0.00044727375230632724,10000.0,1,-505603168.54612005
8,0.032890540167673336,100000.0,0.00044727375230632724,100000.0,1,-649026840.1408724
8,0.032890540167673336,100000.0,0.00044727375230632724,1000000.0,1,-793254215.9333359
8,0.032890540167673336,100000.0,0.00044727375230632724,10000000.0,1,-937521738.5669727
8,0.032890540167673336,100000.0,0.00044727375230632724,100000000.0,1,-1081814943.4181738
8,0.032890540167673336,100000.0,0.00044727375230632724,1000000000.0,1,-1226098410.8521664
8,0.032890540167673336,1000000.0,0.00044727375230632724,1e-09,1,-206074454.3899638
8,0.032890540167673336,1000000.0,0.00044727375230632724,1e-08,1,-206074457.05531543
8,0.032890540167673336,1000000.0,0.00044727375230632724,1e-07,1,-206074483.7085734
8,0.032890540167673336,1000000.0,0.00044727375230632724,1e-06,1,-206074750.21503094
8,0.032890540167673336,1000000.0,0.00044727375230632724,1e-05,1,-206077412.67075828
8,0.032890540167673336,1000000.0,0.00044727375230632724,0.0001,1,-206102306.6680089
8,0.032890540167673336,1000000.0,0.00044727375230632724,0.001,1,-206327004.8152981
8,0.032890540167673336,1000000.0,0.00044727375230632724,0.01,1,-207560931.97593713
8,0.032890540167673336,1000000.0,0.00044727375230632724,0.1,1,-211966571.31975067
8,0.032890540167673336,1000000.0,0.00044727375230632724,1.0,1,-226276093.68525004
8,0.032890540167673336,1000000.0,0.00044727375230632724,10.0,1,-269788044.00168395
8,0.032890540167673336,1000000.0,0.00044727375230632724,100.0,1,-369418360.9577867
8,0.032890540167673336,1000000.0,0.00044727375230632724,1000.0,1,-505550998.1640418
8,0.032890540167673336,1000000.0,0.00044727375230632724,10000.0,1,-648938917.9642769
8,0.032890540167673336,1000000.0,0.00044727375230632724,100000.0,1,-793146732.7148727
8,0.032890540167673336,1000000.0,0.00044727375230632724,1000000.0,1,-937480071.9320056
8,0.032890540167673336,1000000.0,0.00044727375230632724,10000000.0,1,-1081792470.8212726
8,0.032890540167673336,1000000.0,0.00044727375230632724,100000000.0,1,-1226080558.0896475
8,0.032890540167673336,1000000.0,0.00044727375230632724,1000000000.0,1,-1370370375.1709695
8,0.032890540167673336,10000000.0,0.00044727375230632724,1e-09,1,-206066133.4968571
8,0.032890540167673336,10000000.0,0.00044727375230632724,1e-08,1,-206066160.14942694
8,0.032890540167673336,10000000.0,0.00044727375230632724,1e-07,1,-206066426.64900383
8,0.032890540167673336,10000000.0,0.00044727375230632724,1e-06,1,-206069090.64232942
8,0.032890540167673336,10000000.0,0.00044727375230632724,1e-05,1,-206090668.4077328
