31,0.0008318688117988122,0.002169437273275399,2238.531289902768,27.143810780564923,-212702120.5063603,-218351894.95370483,1580936572.953384,1580936654.558103,1580936741.4452953
75,0.3515439213491593,28.062658054212964,42.92099911175048,34469.0871104282,-257420438.94260892,-263899191.72066134,1580936741.455131,1580936867.3694856,1580936981.958818
31,0.0008275328528586113,0.0021483267403959723,2639.8733276967573,33.70047736214194,-214133513.73270655,-219752711.60000527,1580936995.840366,1580937090.6853411,1580937170.025312
31,0.0006977696287912437,0.0019303325375372837,1936.436515014443,21.938076365454023,-211454796.36177504,-217138804.02726597,1580937179.3150675,1580937271.8848784,1580937350.1095107
31,0.0006271712771758572,0.0017630286570667504,729.7877544495447,8.727955114813092,-204210288.4466841,-210084461.87985128,1580937358.6070092,1580937449.9383352,1580937523.5412736
31,0.00043008331828952754,0.001416295795303742,383.3795213597773,4.475121980154068,-201268149.26612005,-207255105.71272334,1580937533.0513272,1580937642.8370707,1580937718.6083164
31,0.0002801967615836645,0.0011478453686165058,378.36452911589976,4.500115609014346,-201206159.3550177,-207190552.4603004,1580937727.1271508,1580937832.0147638,1580937904.9029067
31,0.00032730111300115905,0.001170058414158942,436.71419564225454,5.04205298410089,-201696127.68149188,-207659257.91592017,1580937912.675924,1580937996.9549172,1580938073.3561661
31,0.00028070712290320996,0.0010777867256462944,386.0794536029027,4.641973671724233,-201312991.8368254,-207288102.49700135,1580938081.709189,1580938165.9299896,1580938238.027352
31,0.00045576014515022646,0.0015521751051809903,471.7471697491141,5.58553553032034,-202065485.7893133,-208019833.39327696,1580938247.1111832,1580938331.8432608,1580938397.2991173
31,0.0004026296145744179,0.0013194752582898687,488.11241226611764,5.900958265066859,-202195215.86196086,-208139134.23655787,1580938405.2399414,1580938511.043614,1580938575.381942
31,0.0004548848494881389,0.0014112621240741042,306.48048488641075,3.786898267493266,-200591345.33748618,-206606629.33598292,1580938584.1878965,1580938679.9200144,1580938748.621969
31,0.0003520506449088042,0.0012892070208545437,264.8386285843613,3.432001755644859,-200198667.12498355,-206241844.2833541,1580938760.7752848,1580938864.997425,1580938930.695813
31,0.0003494436542295854,0.0013983881430528558,252.70925569173275,3.319350620492212,-200096786.7944126,-206139056.20751598,1580938937.7618504,1580939060.9455047,1580939133.6192045
31,0.00039140280790006375,0.0015614888002840103,271.2476779883344,3.3521224906742044,-200287275.22221485,-206319566.28811598,1580939142.7843034,1580939261.6654668,1580939335.9656177
31,0.00041206231050915554,0.0015390294909802032,233.9679733747701,2.9696799741136237,-199937208.97219586,-205989925.07541785,1580939345.5193968,1580939460.4167197,1580939541.0473416
31,0.000344611977417995,0.0013387919957514943,260.27564061538294,3.2371881949868087,-200159879.16150165,-206197831.67410308,1580939551.4324899,1580939672.6215475,1580939743.7389483
31,0.00036013202967995304,0.0014303045310334018,266.70112895949484,3.3870019365244337,-200223123.4730106,-206257307.98490694,1580939752.7817595,1580939871.447148,1580939941.9915552
31,0.0004606061391699175,0.0017435412784430854,206.86803949782217,2.7009383024924496,-199723174.0329702,-205793846.88405645,1580939951.420155,1580940057.3324897,1580940134.4956467
31,0.00023126626029683003,0.001033140586914975,191.11103404085875,2.4893615383396095,-199584577.33193606,-205666341.93281305,1580940144.2975423,1580940276.6423893,1580940348.8446813
31,0.0003282647458222864,0.0012963479076260583,179.49889563288528,2.5324104878396216,-199497658.7533075,-205587332.50290987,1580940359.4843628,1580940504.5457683,1580940584.6986375
31,0.0003459754583974159,0.0013650480759287284,168.0836886144538,2.355654272655653,-199404040.02118525,-205495814.92686078,1580940596.2169383,1580940764.8218079,1580940848.0627556
32,0.00032260831720226597,0.0013386500435710526,156.46902052642128,2.3035749808541928,-199358410.19729686,-205446065.43694526,1580940858.3479695,1580941000.6743987,1580941076.5711153
32,0.00018276476330999578,0.000944936957998316,128.40137407240883,1.9521888048326512,-199133352.78935713,-205236075.91071674,1580941087.4397223,1580941233.5764775,1580941300.8718772
31,0.0002466869255537541,0.0011522255251968459,122.56164336915093,1.9418575495089345,-199045353.03791913,-205172235.31195015,1580941309.3315606,1580941465.259575,1580941542.5840707
32,0.0003629508933555034,0.0016916064901488477,122.09166042293923,1.9557321332770303,-199087485.29406944,-205197992.4355133,1580941551.4882221,1580941716.9115286,1580941793.146801
31,0.00024400946888813977,0.0012617981291816718,114.66751252743364,1.8672319360627982,-198992619.39825392,-205126481.8514868,1580941802.616106,1580941971.3905172,1580942042.7424572
31,0.00017812060582394836,0.0009671197961217045,100.55533484522255,1.7407239427661865,-198899183.99290767,-205036921.94392303,1580942051.799319,1580942233.596408,1580942308.0152912
31,0.00027565836974126806,0.0012090905454747642,93.21690058310615,1.6792136310426757,-198849745.36259958,-204998710.91980076,1580942317.3317513,1580942492.1348193,1580942563.792283
31,0.00015147820591724482,0.0008686448519654293,97.00449173485735,1.6332092396831617,-198874523.95861274,-205018506.31576324,1580942572.7168224,1580942768.5292244,1580942848.0444016
31,0.00018648023863888905,0.0009425178910443537,80.99923807569343,1.4452916077861624,-198775240.55000326,-204929916.03558078,1580942858.894231,1580943077.1057253,1580943155.7425773
31,0.00015784471679231715,0.0007716511145191632,94.08883205829797,1.634724383476798,-198856615.7575263,-205005514.0746339,1580943165.097134,1580943349.8426797,1580943425.8219192
