40,1065.7481066486148,40325.0100358615,2.8017066085215733e-05,0.043456497484613194,-283091687.22222936,-290971746.42545485,1580974056.4357004,1580974152.2379947,1580974228.6798174
91,0.08678386903355383,0.02979052004266545,395999.0006670849,1138429.1393861556,-233227835.42520392,-238028235.96911287,1580974228.6851711,1580974348.2970297,1580974460.9934523
14,0.00020268605576865948,0.017819499367906503,1.8987597064225386,1.2692402193973615,-200006199.61538616,-206571207.85021684,1580974476.7484384,1580974550.349414,1580974639.2808523
38,0.0006774846543576276,0.02532824679212591,7.447950244841087e-05,9.830395401192328e-05,-194289966.73366,-201146146.37328735,1580974653.8688953,1580976116.8384721,1580976235.1870866
30,136.30556262223269,34632.753753913516,2336335124.4295745,59474068.88311222,-235240536.00786912,-240562992.72970968,1580976248.020313,1580976344.194671,1580976427.7632644
34,0.01666421163707469,3.474269510575694,5.8175278538501035e-09,4.843767579689527e-05,-201911406.37170464,-208163585.99765173,1580976441.4508505,1580976531.0459561,1580976614.2785435
28,7187545.859659103,996394.4460764288,33.22871514489539,23.816502504813858,-352495301.75904053,-364184085.2980822,1580976625.194274,1580976700.5402496,1580976775.8876002
72,0.026446371545183343,0.07000734298238111,26658399.65196555,1014641.840836207,-233424575.1634257,-238330539.2772611,1580976786.1182094,1580976890.185387,1580976998.3607996
38,0.000641594810259917,0.02463567856765963,0.0001435942768156773,0.00018836171220706685,-194292401.88729653,-201144052.51056233,1580977009.0846593,1580978514.0324078,1580978629.7537308
30,136.30556262223269,34632.753753913516,2336335124.4295745,59474068.88311222,-235240536.00786912,-240562992.72970968,1580978639.3988624,1580978709.5532496,1580978776.3006535
