3,0.06866518985148545,1.2808970479394326,0.21191585825034717,127.94874079465988,-199644579.36460376,-206772863.07667407,1580956585.3331583,1580956625.8721251,1580956660.6391776
68,7347519.151628056,4474757.582310858,1.0394539411371517e-05,9.185744671347926e-05,-354183612.9909883,-365934081.0516013,1580956660.6400297,1580956715.6447194,1580956767.3816936
88,7.019723464390261,738.3657871667479,2634380.200386657,1230347.5452490114,-237215454.42467308,-241995816.53628454,1580956774.860075,1580956837.4507666,1580956894.5478883
32,0.014546438202390002,1.640284283545274,0.033662412634166514,0.33611320249909354,-201748270.02863994,-208020170.1756931,1580956900.0384498,1580956942.141306,1580956987.9718595
23,1.4640179381447473,10517.98582133687,0.0009272593863816397,0.23578502110231833,-201544889.29531056,-207898115.68613914,1580956993.0277486,1580957053.6570816,1580957096.3242397
26,82706.09773589438,2477167.545998615,0.17310148731480965,593.0119901850989,-392857146.84828126,-403448296.97467434,1580957101.230401,1580957142.7831626,1580957177.5434492
7,0.0004153276484834128,0.0009367513792773969,0.12129288842513655,160.59649587186877,-200064757.82206145,-206873209.2913685,1580957182.4474254,1580957225.530446,1580957258.602042
83,24.44454897102119,1.0877622940854212,13.739344589080103,0.8469113354237219,-213662180.28293738,-219659924.53768203,1580957263.249737,1580957344.738311,1580957401.84803
72,53.34749803203425,385.5670592462887,0.4051541385695386,2.9851914528502212,-223577296.38125655,-229876511.10363248,1580957406.8397954,1580957467.3134735,1580957520.843842
10,2.6855303691118108e-06,9.017698760373551e-05,3.899811153778402e-05,0.00015346375688920193,-199646745.92416725,-206327985.25058207,1580957525.6071043,1580957563.3936381,1580957599.3369393
21,0.002959752836463177,1.1406210600007425,0.00017352702736752308,0.00043722556611957647,-200693284.89951834,-207108585.42912748,1580957604.1742582,1580957645.32585,1580957679.0187292
