88,10421.492959264086,388.02037341745756,1.5548943406985417e-06,0.0024499952173770217,-341627816.67646605,-350879689.57491815,1580956770.356427,1580956860.0202878,1580956941.9348192
7,0.2450255794595428,35.977686989881136,329017.6617774746,1186877.3809393784,-235759809.4766641,-241594096.79913133,1580956941.938158,1580956994.6621027,1580957050.2689657
29,2764018.0119773704,5767725.823364278,0.06648926596655025,1.4704933073565978,-354021057.412705,-365419155.87423646,1580957059.2435434,1580957119.625762,1580957174.7603257
93,2.085882830734367e-05,0.0008255346338738998,0.15043131016499026,0.00394690687826482,-207165975.7836219,-213135485.8811255,1580957180.6452029,1580957278.5983417,1580957373.1339304
6,0.0003056379939244428,0.015900735643436043,2132833.2769647557,1457964.2125313284,-233176863.17018926,-239015160.93121177,1580957379.7225819,1580957430.2384775,1580957479.019333
78,0.29742863716614987,0.9086597720802757,1.825733515924243e-08,4.469232127190175e-06,-205932048.31540588,-211883710.35602912,1580957486.1164172,1580957597.5008132,1580957685.4224384
31,3.656949915115486e-09,2.1176440168359307e-05,1.968011978116887e-07,1.7068465475278554e-05,-195231554.50139913,-201991216.64647913,1580957693.5451052,1580958589.5027926,1580958655.4130774
84,6.805036040362413e-08,0.00016973054554949356,1.0747617839534812e-09,8.327757352429334e-06,-188995517.59153715,nan,1580958662.150074,1580960979.3200352,1580961081.6136491
44,3.960013771202432e-08,6.045103935992389e-06,6.276555774734452e-06,2.5541961628748563e-05,-193821831.21968758,-200718593.13269272,1580961087.3762076,1580962182.5575967,1580962258.288414
17,2.545505589067427e-05,5.825722651203926e-05,9.277770865046653e-12,6.709964698419842e-08,-200313008.07984728,-206807131.58698252,1580962265.181149,1580962321.456086,1580962369.786224
14,1114.1686588117952,29011.372947773332,311969686.6505395,32677979.54062162,-247974468.7422129,-254056098.4670046,1580962376.0574815,1580962421.4033453,1580962468.3118167
37,0.001503206966238457,0.0025875020712935364,0.17058299947709296,1.7291689839292568,nan,-208503737.98179993,1580962474.6164212,1580962538.9230447,1580962604.2147365
