,e_corr1,e_corr2,e_latent_dim,e_mean,e_var,p_a,p_b,p_c,p_d,t_corr1,t_corr2,t_latent_dim,t_mean,t_var,p_obs
0,0.14037560297268467,0.1276936880278626,1386.2163803216251,2511.008052,182230.10279516532,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
1,0.13500082934642502,0.13604299608225892,1361.1299136214814,2496.958432,178315.04066410137,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
2,0.14633490429228663,0.14229774620788044,1143.881912490966,2502.568548,183455.0834611717,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
3,0.1496900725253201,0.11784277286077728,1428.207173172118,2501.746384,178482.7291989245,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
4,0.14778027181845646,0.12796671393282733,1309.3317026597492,2485.041452,177132.9334377317,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
5,0.1304508409274243,0.12576469840912383,1553.3555531493932,2511.021824,180582.44567571304,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
6,0.13173880795641257,0.1364187714825683,1409.638423391528,2497.907916,176769.43954053696,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
7,0.13510479487673582,0.13298524369581577,1384.2404546839502,2504.1494,181053.50060764002,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
8,0.14431085133324104,0.13233127862817862,1296.7941949306708,2490.992796,177733.12560810245,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
9,0.15393235289752583,0.1404425136334897,1090.3874349942464,2499.073596,183337.4394116288,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
10,0.14237348217746243,0.13709069525250592,1246.2663939909503,2507.23028,182659.77237912157,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
11,0.14965999469304062,0.13743933384083187,1163.9901735306728,2506.243368,183444.95702001656,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,50.0
