,e_corr1,e_corr2,e_latent_dim,e_mean,e_var,p_a,p_b,p_c,p_d,t_corr1,t_corr2,t_latent_dim,t_mean,t_var,p_obs
0,0.4826164212460023,0.4219310089283444,27.991640764969965,2502.414093,52306.08867598733,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
1,0.438563651123345,0.46857319475838555,26.32937206181348,2510.046053,54690.94838012122,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
2,0.43771336217566414,0.47270970636071485,24.224115712605435,2501.179957,57690.61233847819,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
3,0.4489783192722004,0.46256213816040376,23.42501565975846,2487.762182,55177.76115859888,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
4,0.4519498485692918,0.45820783962093187,24.391396945592476,2507.537908,53580.55525898354,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
5,0.4495490786306784,0.4596756271575887,24.94796383372559,2506.226719,53189.93010949503,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
6,0.43212277192913445,0.47354022326413414,27.09224288189837,2491.820973,53107.50700233324,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
7,0.44034700500816165,0.46289442006565107,28.68753882334734,2506.996239,55054.89749685487,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
8,0.45972504207107984,0.4491610139439917,25.077856273411477,2495.588745,55588.96705832495,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
9,0.47984467645799406,0.42831032036481,25.579854082331785,2493.865408,55391.41263699353,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
10,0.44128249688683857,0.47229721385815165,22.270110598638,2489.878791,55406.66907337831,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
11,0.44585970584393203,0.4649543497143895,23.901588686557776,2491.820058,56200.66769487663,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
12,0.4316731923585917,0.4806584369638526,23.305852409054147,2518.283923,56042.94552673007,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
13,0.45112674541450654,0.4527990354544835,28.177050243043993,2494.289751,51843.895111358,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
14,0.44348528315320235,0.4738145492633618,20.31265749480309,2504.69396,57263.32995951842,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
15,0.4750304470473823,0.4333240192102636,25.445463053352086,2494.680399,53971.728254200796,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
16,0.452314336380797,0.4536107209780693,26.93931974331013,2498.646583,53862.57562142412,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
17,0.4514342463775283,0.4552886785261998,26.539461155011477,2508.240984,54546.43085871174,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
18,0.4562700572515784,0.45229792405284625,25.381286492108742,2506.247703,54768.0608882238,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
19,0.4502837416425547,0.4619326718441373,23.135877428372925,2497.994036,56682.95563243071,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
20,0.4465897123941023,0.46028575413407047,26.355235826726997,2499.692043,54706.89410348614,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
21,0.4557047543073772,0.44511900687244443,30.126137230440733,2494.921461,53676.754428625456,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
22,0.4889527625317481,0.41800455077631277,26.39937687518819,2495.421631,55333.551670299836,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
23,0.4676815556375783,0.4481407868020679,20.986117106602965,2489.263592,56301.425725257526,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
24,0.45191247771502846,0.4551376495778007,26.26997181424267,2501.654445,53594.78970274195,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
25,0.45308693144760487,0.45802961101319045,23.657996178179758,2487.840527,54431.86816136227,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
26,0.4345113010829242,0.4735022180435288,25.70452129297045,2500.086353,54625.1621721594,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
27,0.4286499673742464,0.47909448979179414,25.76594131122153,2486.837572,54038.49140314478,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
28,0.4609451387263501,0.44847683847676295,24.954916492213954,2515.756993,56443.049906597975,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
29,0.45430643301316465,0.45014841577291664,27.917116013227915,2503.456695,53870.75416267697,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,1.0
0,0.14020797776740856,0.14313609157905935,1161.6840191458589,2452.079287,181341.51902657154,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
1,0.12923541749706793,0.13613414931451037,1393.8625958592484,2446.008258,175838.40994380548,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
2,0.12857367769931355,0.13199490302739925,1456.5383742616527,2451.170919,176348.8042556954,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
3,0.13221847501238915,0.14233992405615262,1288.7843192172284,2435.316044,173960.75000018996,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
4,0.13195409084217571,0.14334237715009956,1284.1047487256867,2442.049585,174503.03852632776,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
5,0.13244089104676807,0.13983675755046418,1305.1183726129193,2440.892846,175958.9234940203,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
6,0.13441454402815547,0.1479791996169084,1193.3038732521227,2450.509088,178070.32307740816,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
7,0.13640935741089108,0.13103627252698388,1370.669060649399,2457.615809,177172.82099627555,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
8,0.13434871175809585,0.1398763750721459,1293.9441321760905,2453.365344,176205.93594576168,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
9,0.14424896339881288,0.1440679080173933,1125.514347878925,2473.27304,182580.22378915834,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
10,0.13138712672950847,0.1389311921124937,1345.889512720935,2463.864246,176861.5029948514,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
11,0.13586576695088462,0.14143836099389323,1259.643422297025,2458.462076,176981.88422577022,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
12,0.1359994526097193,0.12482002501003787,1506.0095250267257,2443.661837,169285.00608878545,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
13,0.1289256117893269,0.1402559736921693,1354.2293941096223,2451.984719,176008.49706349112,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
14,0.14028558377267666,0.13982532785562976,1213.3822347072612,2451.550494,178310.18722635607,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
15,0.13873320562518096,0.13902199601240786,1240.62442240122,2444.975801,176987.27452540843,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
16,0.15201902056980945,0.13034398810761477,1197.508747124064,2450.76443,178170.2747147751,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
17,0.13528622888021646,0.1383495525398137,1290.7043225048556,2454.451112,177691.5405359634,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
18,0.1361369439080095,0.133083061895247,1355.5620830852067,2446.852984,174735.64723829576,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
19,0.13687987300616675,0.13409287707092568,1341.4098266143303,2448.254172,174055.91292059448,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
20,0.15027984042369746,0.1300212306072616,1211.429375493142,2450.336101,179082.39117311776,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
21,0.1449075100278439,0.14051509085000724,1152.8318799067101,2443.59813,178286.33036050314,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
22,0.14578280465830296,0.14324222351642812,1134.2697938103784,2447.971402,176364.34388815434,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
23,0.14185146598129914,0.14143593472168986,1181.4770734291599,2458.224798,179216.1703878592,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
24,0.128713207631946,0.1427211831177136,1330.6414816754316,2449.466824,175401.76615135296,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
25,0.13337083089668977,0.12705591848002773,1475.427034135579,2450.072315,174191.2841835408,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
26,0.1299983680662618,0.13326024872730372,1423.5783399151464,2436.975427,174046.05734916768,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
27,0.12017644721029747,0.14262261211734606,1430.1186348450628,2435.992973,175099.14581962122,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
28,0.13424814511843167,0.1265995833332988,1469.7343883418273,2451.418434,174442.7914369876,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
29,0.14554029532725044,0.14051337861803279,1153.8776947625915,2448.51503,177891.80572209915,10,1,10,1,0.45454545454545453,0.45454545454545453,25,2500.0,55000.000000000015,0.98
