,e_corr1,e_corr2,e_latent_dim,e_mean,e_var,p_a,p_b,p_c,p_d,t_corr1,t_corr2,t_latent_dim,t_mean,t_var,p_obs
0,0.04332923390076509,0.05162550569591834,23.503745959219838,0.256881,0.5810391518390002,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
1,0.0436104200532542,0.047715272138158245,24.08900128108597,0.242835,0.5335521627750002,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
2,0.044186862605933304,0.03891045430150092,30.589741262983146,0.250292,0.5378639147359999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
3,0.0471273567317176,0.044856017560968006,23.643304526705688,0.242569,0.5241932802390004,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
4,0.04531817930973494,0.04626509930873147,25.26787806180085,0.256796,0.5637078143840002,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
5,0.05593650725304024,0.043243379897029095,21.71326259816666,0.258903,0.5780002365910001,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
6,0.03994307386185741,0.04881088945282277,27.482979065669028,0.258193,0.5768033747510001,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
7,0.047981692036772376,0.04390893039301462,23.531333910600967,0.240649,0.515881058799,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
8,0.048714383938432415,0.04293101175411684,24.87839676013879,0.252239,0.5524284868789998,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
9,0.04367941583923478,0.04798488011516778,25.43043585725688,0.258476,0.5786561574240001,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
10,0.038342577486113125,0.0519511205495145,25.874407136888706,0.24921,0.5375343759,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
11,0.04939676990545326,0.039241564424368706,25.723237657459368,0.24025,0.5157739374999998,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
12,0.047096027378720276,0.040157483149778156,27.857090040922376,0.253031,0.5641063130390003,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
13,0.0478315569122139,0.04680461680500477,24.586001016700266,0.270961,0.660205136479,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
14,0.05134552474837279,0.04916432276614808,19.815852624588633,0.247328,0.5446568604159999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
15,0.052219572259210846,0.046533518479389246,20.947480267370796,0.250844,0.5423992876640001,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
16,0.04252337676809573,0.05012693716894511,23.910673729689076,0.247681,0.538139122239,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
17,0.04122564524089866,0.048863209588085856,25.31074405503736,0.246372,0.548738837616,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
18,0.04781451810790106,0.041874280681468555,25.43236252899787,0.246098,0.5223777743959999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
19,0.04267314832129272,0.046665671645803555,25.313152585830686,0.243258,0.5224255454360002,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
20,0.055932743986769916,0.03489776609596976,26.44779485185588,0.250136,0.5313039815039999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
21,0.047793069802931146,0.05120523743603231,21.18418811795985,0.255507,0.5585651729509999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
22,0.04678519873589725,0.042614300022355396,26.003895576222067,0.250654,0.525716572284,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
23,0.04606021920947456,0.045705326265637516,23.95408290845035,0.244539,0.5357096774790001,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
24,0.046584270874594075,0.051123151950954765,21.09420210832444,0.246908,0.5373084395359998,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
25,0.04683802099399744,0.050301598711467735,21.811322733297015,0.252193,0.5648276907509999,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
26,0.05020659047207876,0.04654198880277105,21.823459422324223,0.250067,0.5615334955110002,0.1,1.0,0.1,1.0,0.045454545454545456,0.045454545454545456,25,0.25,0.5500000000000002,1.0
